source,dataset,strategy,prune_layers,prune_ratio,metric_name,metric_value,run_dir
keep_position_ids_summary,pope,masking_attn_score,[2],[0.6],macro_f1,0.8588912151820741,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l2_r0p6__20260324_100142_313999
keep_position_ids_summary,pope,masking_attn_score,[3],[0.2],macro_f1,0.8588912151820741,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l3_r0p2__20260324_103804_250972
keep_position_ids_summary,pope,masking_attn_score,[3],[0.3],macro_f1,0.8587870689695656,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l3_r0p3__20260324_104455_277341
keep_position_ids_summary,pope,masking_attn_score,[1],[0.4],macro_f1,0.858687329585519,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l1_r0p4__20260324_082637_763301
keep_position_ids_summary,pope,masking_attn_score,[3],[0.4],macro_f1,0.8586799908341902,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l3_r0p4__20260324_104913_534055
keep_position_ids_summary,pope,masking_attn_score,[3],[0.5],macro_f1,0.8586799908341902,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l3_r0p5__20260324_105316_732434
keep_position_ids_summary,pope,masking_attn_score,[2],[0.7],macro_f1,0.8584782945803479,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l2_r0p7__20260324_100529_989184
keep_position_ids_summary,pope,masking_attn_score,[3],[0.7],macro_f1,0.8581527274697823,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l3_r0p7__20260324_113211_946647
keep_position_ids_summary,pope,masking_attn_score,[3],[0.6],macro_f1,0.8578464390589637,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/masking_attn_score/pope/pope_masking_attn_score_l3_r0p6__20260324_112652_464048
keep_position_ids_summary,pope,sparsevlm,[3],[0.2],macro_f1,0.8573153975724918,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l3_r0p2__20260324_104347_324771
keep_position_ids_summary,pope,attn_score,[2],[0.2],macro_f1,0.8564798044653646,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l2_r0p2__20260324_091218_620728
keep_position_ids_summary,pope,entropy,[3],[0.2],macro_f1,0.8563159850889016,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l3_r0p2__20260324_104054_707735
keep_position_ids_summary,pope,pre_attn_score,[3],[0.2],macro_f1,0.856175384557719,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l3_r0p2__20260324_103746_573243
keep_position_ids_summary,pope,attn_score,[3],[0.2],macro_f1,0.855966577392515,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l3_r0p2__20260324_103627_973996
keep_position_ids_summary,pope,sparsevlm,[1],[0.2],macro_f1,0.8556464943815021,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l1_r0p2__20260324_082243_088002
keep_position_ids_summary,pope,pre_attn_score,[2],[0.2],macro_f1,0.8554399348207294,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l2_r0p2__20260324_091306_662878
keep_position_ids_summary,pope,sparsevlm,[2],[0.2],macro_f1,0.8553287080242934,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l2_r0p2__20260324_091346_488915
keep_position_ids_summary,pope,entropy,[2],[0.2],macro_f1,0.8548673367722883,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l2_r0p2__20260324_091326_548957
keep_position_ids_summary,pope,attn_score,[1],[0.2],macro_f1,0.8544955352865539,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l1_r0p2__20260324_081857_771865
keep_position_ids_summary,pope,sparsevlm,[3],[0.3],macro_f1,0.8538455499415066,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l3_r0p3__20260324_104734_962126
keep_position_ids_summary,pope,attn_score,[3],[0.3],macro_f1,0.8535193151973143,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l3_r0p3__20260324_104404_954243
keep_position_ids_summary,pope,pre_attn_score,[1],[0.2],macro_f1,0.8533475174238472,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l1_r0p2__20260324_081900_063988
keep_position_ids_summary,pope,pre_attn_score,[3],[0.3],macro_f1,0.8533139310459924,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l3_r0p3__20260324_104437_659167
keep_position_ids_summary,pope,entropy,[1],[0.2],macro_f1,0.8531454815731987,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l1_r0p2__20260324_082005_712849
keep_position_ids_summary,pope,random,[3],[0.2],macro_f1,0.8524185697798252,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l3_r0p2__20260324_104112_188446
keep_position_ids_summary,pope,sparsevlm,[2],[0.3],macro_f1,0.8523873378560939,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l2_r0p3__20260324_092138_716198
keep_position_ids_summary,pope,random,[2],[0.2],macro_f1,0.8523228430488902,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l2_r0p2__20260324_091328_916222
keep_position_ids_summary,pope,random,[1],[0.2],macro_f1,0.8507381387816007,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l1_r0p2__20260324_082053_844269
keep_position_ids_summary,pope,pre_attn_score,[2],[0.3],macro_f1,0.850604088679607,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l2_r0p3__20260324_091522_733480
keep_position_ids_summary,pope,attn_score,[2],[0.3],macro_f1,0.8501825799234289,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l2_r0p3__20260324_091403_970515
keep_position_ids_summary,pope,random,[2],[0.3],macro_f1,0.8496467489485783,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l2_r0p3__20260324_091934_364213
keep_position_ids_summary,pope,random,[1],[0.3],macro_f1,0.849284624946771,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l1_r0p3__20260324_082411_098367
keep_position_ids_summary,pope,random,[3],[0.3],macro_f1,0.8488222877326543,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l3_r0p3__20260324_104702_104923
keep_position_ids_summary,pope,pre_attn_score,[1],[0.3],macro_f1,0.8487678936609201,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l1_r0p3__20260324_082348_784821
keep_position_ids_summary,pope,sparsevlm,[3],[0.4],macro_f1,0.8487552272600073,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l3_r0p4__20260324_105006_530980
keep_position_ids_summary,pope,attn_score,[1],[0.3],macro_f1,0.8486631905097912,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l1_r0p3__20260324_082331_214095
keep_position_ids_summary,pope,sparsevlm,[1],[0.3],macro_f1,0.848457534468924,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l1_r0p3__20260324_082529_793351
keep_position_ids_summary,pope,entropy,[1],[0.3],macro_f1,0.8469758218996074,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l1_r0p3__20260324_082353_611508
keep_position_ids_summary,pope,attn_score,[3],[0.4],macro_f1,0.8456336215390389,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l3_r0p4__20260324_104807_923469
keep_position_ids_summary,pope,pre_attn_score,[3],[0.4],macro_f1,0.8454316604491487,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l3_r0p4__20260324_104855_919236
keep_position_ids_summary,pope,attn_score,[2],[0.4],macro_f1,0.8450225271163895,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l2_r0p4__20260324_094941_865966
keep_position_ids_summary,pope,pre_attn_score,[2],[0.4],macro_f1,0.8434131707122733,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l2_r0p4__20260324_094959_572956
keep_position_ids_summary,pope,sparsevlm,[2],[0.4],macro_f1,0.843015794155708,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l2_r0p4__20260324_095358_068563
keep_position_ids_summary,pope,random,[3],[0.4],macro_f1,0.8429352683192483,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l3_r0p4__20260324_104948_919618
keep_position_ids_summary,pope,random,[2],[0.4],macro_f1,0.8428995277800864,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l2_r0p4__20260324_095239_621316
keep_position_ids_summary,pope,random,[1],[0.4],macro_f1,0.8420270799260524,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l1_r0p4__20260324_082814_026233
keep_position_ids_summary,pope,sparsevlm,[3],[0.5],macro_f1,0.8413034592493461,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l3_r0p5__20260324_110420_507243
keep_position_ids_summary,pope,attn_score,[1],[0.4],macro_f1,0.8402421506813097,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l1_r0p4__20260324_082617_948007
keep_position_ids_summary,pope,pre_attn_score,[1],[0.4],macro_f1,0.8399352605053494,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l1_r0p4__20260324_082635_533448
keep_position_ids_summary,pope,sparsevlm,[1],[0.4],macro_f1,0.8390697572951723,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l1_r0p4__20260324_082816_303468
keep_position_ids_summary,pope,pre_attn_score,[3],[0.5],macro_f1,0.8381599308704214,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l3_r0p5__20260324_105026_317045
keep_position_ids_summary,pope,random,[3],[0.5],macro_f1,0.8381105019923994,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l3_r0p5__20260324_105523_665232
keep_position_ids_summary,pope,attn_score,[3],[0.5],macro_f1,0.837725851431803,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l3_r0p5__20260324_105024_034262
keep_position_ids_summary,pope,random,[2],[0.5],macro_f1,0.8373617864084572,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l2_r0p5__20260324_100001_589458
keep_position_ids_summary,pope,random,[1],[0.5],macro_f1,0.8363409353052628,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l1_r0p5__20260324_082959_594242
keep_position_ids_summary,pope,sparsevlm,[2],[0.5],macro_f1,0.8361031277107429,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l2_r0p5__20260324_100003_932776
keep_position_ids_summary,pope,entropy,[3],[0.3],macro_f1,0.8350383219243499,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l3_r0p3__20260324_104513_080924
keep_position_ids_summary,pope,entropy,[2],[0.3],macro_f1,0.8344673572078755,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l2_r0p3__20260324_091613_208428
keep_position_ids_summary,pope,attn_score,[2],[0.5],macro_f1,0.8343273240616349,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l2_r0p5__20260324_095501_635825
keep_position_ids_summary,pope,entropy,[1],[0.4],macro_f1,0.8337837975766664,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l1_r0p4__20260324_082655_581002
keep_position_ids_summary,pope,pre_attn_score,[2],[0.5],macro_f1,0.8333226776162704,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l2_r0p5__20260324_095651_114351
keep_position_ids_summary,pope,sparsevlm,[3],[0.6],macro_f1,0.8309923142335959,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l3_r0p6__20260324_113018_323488
keep_position_ids_summary,pope,random,[3],[0.6],macro_f1,0.8290694251047483,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l3_r0p6__20260324_113000_833451
keep_position_ids_summary,pope,random,[2],[0.6],macro_f1,0.8270983001785086,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l2_r0p6__20260324_100232_954464
keep_position_ids_summary,pope,random,[1],[0.6],macro_f1,0.8251780013499391,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l1_r0p6__20260324_090654_049042
keep_position_ids_summary,pope,sparsevlm,[1],[0.5],macro_f1,0.8248838293375909,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l1_r0p5__20260324_083250_069117
keep_position_ids_summary,pope,attn_score,[1],[0.5],macro_f1,0.8236470943846141,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l1_r0p5__20260324_082833_985351
keep_position_ids_summary,pope,sparsevlm,[2],[0.6],macro_f1,0.8232512884494803,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l2_r0p6__20260324_100305_733524
keep_position_ids_summary,pope,pre_attn_score,[1],[0.5],macro_f1,0.8221053091540043,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l1_r0p5__20260324_082906_889805
keep_position_ids_summary,pope,attn_score,[3],[0.6],macro_f1,0.8188553366182755,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l3_r0p6__20260324_112503_442299
keep_position_ids_summary,pope,pre_attn_score,[3],[0.6],macro_f1,0.8182610492862287,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l3_r0p6__20260324_112518_635760
keep_position_ids_summary,pope,attn_score,[2],[0.6],macro_f1,0.8178807952809547,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l2_r0p6__20260324_100107_100043
keep_position_ids_summary,pope,pre_attn_score,[2],[0.6],macro_f1,0.8158863705902496,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l2_r0p6__20260324_100139_967820
keep_position_ids_summary,pope,sparsevlm,[3],[0.7],macro_f1,0.8127886606147476,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l3_r0p7__20260324_113537_389114
keep_position_ids_summary,pope,random,[3],[0.7],macro_f1,0.812391307362446,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l3_r0p7__20260324_113434_025592
keep_position_ids_summary,pope,random,[2],[0.7],macro_f1,0.8120464197653156,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l2_r0p7__20260324_100822_847293
keep_position_ids_summary,pope,entropy,[1],[0.5],macro_f1,0.8106362154771588,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l1_r0p5__20260324_082942_004467
keep_position_ids_summary,pope,random,[1],[0.7],macro_f1,0.8071785122637669,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/random/pope/pope_random_l1_r0p7__20260324_091112_609442
keep_position_ids_summary,pope,attn_score,[3],[0.7],macro_f1,0.7991907634257019,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l3_r0p7__20260324_113125_866182
keep_position_ids_summary,pope,pre_attn_score,[3],[0.7],macro_f1,0.7989281897784223,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l3_r0p7__20260324_113154_355034
keep_position_ids_summary,pope,sparsevlm,[2],[0.7],macro_f1,0.7964064140619147,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l2_r0p7__20260324_101300_336257
keep_position_ids_summary,pope,sparsevlm,[1],[0.6],macro_f1,0.7960155920497899,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l1_r0p6__20260324_090757_358843
keep_position_ids_summary,pope,entropy,[3],[0.4],macro_f1,0.795321133935194,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l3_r0p4__20260324_104931_178794
keep_position_ids_summary,pope,attn_score,[1],[0.6],macro_f1,0.7944364189045361,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l1_r0p6__20260324_090356_800859
keep_position_ids_summary,pope,pre_attn_score,[1],[0.6],macro_f1,0.7938145933445613,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l1_r0p6__20260324_090429_522700
keep_position_ids_summary,pope,entropy,[2],[0.4],macro_f1,0.792110372333203,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l2_r0p4__20260324_095221_712523
keep_position_ids_summary,pope,attn_score,[2],[0.7],macro_f1,0.7867056331622878,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l2_r0p7__20260324_100338_973320
keep_position_ids_summary,pope,pre_attn_score,[2],[0.7],macro_f1,0.7858767231896392,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l2_r0p7__20260324_100512_604292
keep_position_ids_summary,pope,entropy,[1],[0.6],macro_f1,0.7820682959464812,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l1_r0p6__20260324_090504_714663
keep_position_ids_summary,pope,sparsevlm,[1],[0.7],macro_f1,0.7591534105122553,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/sparsevlm/pope/pope_sparsevlm_l1_r0p7__20260324_091145_327171
keep_position_ids_summary,pope,attn_score,[1],[0.7],macro_f1,0.7521966274536069,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/attn_score/pope/pope_attn_score_l1_r0p7__20260324_090900_883961
keep_position_ids_summary,pope,pre_attn_score,[1],[0.7],macro_f1,0.7508741508700658,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/pre_attn_score/pope/pope_pre_attn_score_l1_r0p7__20260324_090918_592327
keep_position_ids_summary,pope,entropy,[1],[0.7],macro_f1,0.7321076210367305,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l1_r0p7__20260324_090938_577179
keep_position_ids_summary,pope,entropy,[3],[0.5],macro_f1,0.7152704529936811,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l3_r0p5__20260324_105334_357794
keep_position_ids_summary,pope,entropy,[2],[0.5],macro_f1,0.7126412053434863,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l2_r0p5__20260324_095811_998719
keep_position_ids_summary,pope,entropy,[3],[0.6],macro_f1,0.6143191392299333,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l3_r0p6__20260324_112927_735652
keep_position_ids_summary,pope,entropy,[2],[0.6],macro_f1,0.6099962005403495,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l2_r0p6__20260324_100215_193936
keep_position_ids_summary,pope,entropy,[3],[0.7],macro_f1,0.473286141451908,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l3_r0p7__20260324_113345_883761
keep_position_ids_summary,pope,entropy,[2],[0.7],macro_f1,0.4726863238305928,/data_ssd/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_keep_position_ids/entropy/pope/pope_entropy_l2_r0p7__20260324_100532_303227
non_position_id_archive,pope,attn_score,[1],[0.2],macro_f1,0.8574322999298783,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l1_r0p2__20260326_004656_817735
non_position_id_archive,pope,attn_score,[1],[0.3],macro_f1,0.8558060257451423,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l1_r0p3__20260326_004711_655750
non_position_id_archive,pope,attn_score,[1],[0.4],macro_f1,0.847100957587612,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l1_r0p4__20260326_004743_509879
non_position_id_archive,pope,attn_score,[1],[0.5],macro_f1,0.8409188377058521,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l1_r0p5__20260326_013328_835776
non_position_id_archive,pope,attn_score,[1],[0.6],macro_f1,0.8196124991027732,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l1_r0p6__20260326_013846_512763
non_position_id_archive,pope,attn_score,[1],[0.7],macro_f1,0.7804237533049873,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l1_r0p7__20260326_015039_108649
non_position_id_archive,pope,attn_score,[2],[0.2],macro_f1,0.8576514797945785,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l2_r0p2__20260326_022303_006829
non_position_id_archive,pope,attn_score,[2],[0.3],macro_f1,0.8565352419369289,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l2_r0p3__20260326_022834_805911
non_position_id_archive,pope,attn_score,[2],[0.4],macro_f1,0.8523548200224665,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l2_r0p4__20260326_025637_336406
non_position_id_archive,pope,attn_score,[2],[0.5],macro_f1,0.8468627345219434,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l2_r0p5__20260326_032123_123883
non_position_id_archive,pope,attn_score,[2],[0.6],macro_f1,0.835272217883098,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l2_r0p6__20260326_033213_250019
non_position_id_archive,pope,attn_score,[2],[0.7],macro_f1,0.8113054574549751,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l2_r0p7__20260326_034938_406350
